 960.006755862152772  540.022692766790215
 895.687634626346721  1062.73884428950191
 762.153400566527353  458.196248103612504
 967.565505106443311  625.733754941105758
 812.671980344057147  67.7587751526393731
 1325.13723458780009  278.319444724601965
 599.546702471241474  701.011678289865699
 1411.42972784774929  549.432294379234804
 1359.68301662021122     188.898043398439
 857.966279758240262  500.072955441577164
 1109.57669433256956  549.822364911075965
 1310.29914741006155  480.843585433825183
 982.037341258257015  682.864993122603664
 653.005393555198452  744.727529781649991
  1099.8813795511328  326.380965724637463
 1053.19712414641481  645.391730279115222
 614.993833006889872  308.869950482654588
 1317.93278121422304   670.42243120908779
  1121.3100646936557  240.920695655096068
  1156.5655991115907  368.086134783314037
 1134.44750084828888  491.544090422912859
 435.135954972787147  292.863238866776555
 910.206114775682977   849.44412253327323
 495.979380448907648  609.375468274138257
 870.839470964642828  474.195874295399278
 976.332594486135463  877.012228442544256
 785.491818977368439   140.50462860241214
 1281.45173818462854  294.628078314850256
 1093.15745003594293  26.0501730103501785
 1072.58117858088917   829.12372471801109
 1321.13668358971313  789.913198120934567
 915.198721727310158  727.097649651984284
 412.558778029034897  312.821765497380852
 991.302652944385272  918.527627275121063
 781.962782720421387  134.662446250187344
 1222.88398337415788  738.086042406254364
 856.471608264584233  481.910255060900965
 1141.06938823189148  491.089137444194876
 1251.27021870893486  843.764237126600278
 1044.03544151407641  965.631663080082262
 978.020382242158576  425.292188857136523
  842.50379962263969  546.636163313694055
 929.030931740920209  168.406475424833047
 763.182331329471481  1068.30148399614768
 941.727944257380955  304.597829076201322
 1302.65177690769747  165.472691763009124
 1081.08547363440834  604.159945862009408
 996.464412358713616  827.917732562203469
 825.717558508678849  469.118197668447181
 622.415700382562818  404.756236863670892
 782.766800577295726  909.251603114334671
 637.312998361474797  375.362099639326061
 502.110938018952538  712.999388675530099
 930.619090951776002  628.704406316615177
 1033.56015335717461  307.980836607706976
 1174.22977832571269  990.023830179026277
 677.260725383221825  631.375266937250444
 558.343974435254154  343.716706221305628
 775.465628317977234  34.8878213205416188
 1239.04119881222823  428.000804866192652
 1434.54042322138639  409.859257728133855
 1358.17156007304652  419.716591283442881
 1163.58945604521818  648.576437633803039
 1067.40134596667758  531.575492925319395
 667.758609427252622  985.177870669142067
 833.791830769910462  636.380074460953892
  1027.9195956763474  696.403822604264974
 545.998290345959617  911.896262589105618
 1047.66061691756295   579.86649727752183
 940.223512656191815  293.375117359043713
 967.322954969024863  702.534352266430801
 1018.61375353264089  638.705264362274875
 1180.62271495067694  772.412598938800784
